CNH2,DNBR,DTHY,DWB,EBK,FRCL,FRZR,HLW,HTR,HUP,LSGA,LSGB,LVCR,LVPZ,LWRB,MBK,MCRT,MDBR,MGAS,MH2,NSGA,NSGB,P,PPM,PRB,PRBA,PSGA,PSGB,PWNT,PWR,QFCL,QMGA,QMGB,QMWT,QRHR,RBLK,RC131,RC87,RH,RHBR,RHFL,RHMT,RHRD,RM1,RM2,RM3,RM4,RRCA,RRCB,RRCO,SCMA,SCMB,SGLK,STRB,STSG,STTB,TAVG,TBLD,TCA,TCB,TCRT,TDBR,TF,TFPK,TFSB,THA,THB,TKLV,TPCT,TRB,TSAT,TSLP,VOID,VOL,WBK,WCFT,WCHG,WCSP,WECS,WFLB,WFWA,WFWB,WHPI,WLD,WLPI,WLR,WRCA,WRCB,WRLA,WRLB,WSPY,WSTA,WSTB,WTRA,WTRB,WUP
0.0,0.8472797947571358,-1.7414425609116553,-1.7414428303474998,0.0,0.0,0.0,-1.5225525084773843,0.6391014819458264,-1.5650731236003235,2.4627799134480672,2.9918591417963927,0.0,1.8499957188715344,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.4614839476433144,2.9174796534490355,1.474859836047559,0.0,0.0,0.0,0.9447062962333584,0.8760831960927847,-0.9182308528130051,-0.8472859105655488,0.0,-0.7211682666329055,-0.3871582473026874,-0.8472210094796725,0.0,-1.7148546892863157,0.0,0.0,-3.979157593673189,-0.0,0.8462069252421099,-0.9422582473316435,0.0,0.0,-1.7414426681787274,-1.7414427352405444,-1.3877787807814457e-17,0.0,0.0,0.0,1.4520108901760134,1.4507040947971226,0.0,-3.469446951953614e-18,0.0,-1.7414427421019203,0.9400520219596843,0.0,0.8018257259982395,0.49858294597649677,0.0,0.0,-0.8463341639810171,-0.8463341639810171,-0.8576170667552783,1.0584920048056414,0.1715713494170932,0.0,-0.8447759620025257,0.0,1.4519885421167091,0.0,-0.10385573255845709,1.8499954000595857,0.0,0.0,0.0,0.0,0.0,0.0,0.25020531295755244,-0.17407383490431305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.324747975242203,1.3216307652734713,0.0,1.442936635805776,0.0
0.0,0.9738915081058286,-1.7052463573946313,-1.7052465505294832,0.0,0.0,0.0,-1.486415647545333,0.6391014819458264,-1.5350942287975442,2.5139165737644324,2.9789983393288297,0.0,1.8077205096859277,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.595773419693171,2.9138377335375134,1.4491360275260323,0.0,0.0,0.0,1.0220081779315537,1.0018657943867413,-0.9962167867893643,-0.973661801513035,0.0,-0.884698485823978,-0.7167609836130857,-0.9737293452951239,0.0,-1.6802103644225634,0.0,0.0,-2.145586320145361,-0.0,0.9732308061936188,-1.021867999310853,0.0,0.0,-1.7052464519999282,-1.7052464525397009,-1.3877787807814457e-17,0.0,0.0,0.0,1.4269685960372605,1.4261517946576778,0.0,-3.469446951953614e-18,0.0,-1.7052465202771347,1.023633428712897,0.0,0.9405727616446282,0.7571882506392867,0.0,0.0,-0.9733585489878442,-0.9733585489878442,-0.9770396803550919,1.0584920048056414,-0.2912622782602214,0.0,-0.9728963977794972,0.0,1.4269499119909348,0.0,1.779272872797662,1.8077160177726117,0.0,0.0,0.0,0.0,0.0,0.0,-0.21911864849960871,-0.5837596107709739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.330258115726533,1.3282429966425071,0.0,1.418472467876863,0.0
0.0,1.1131380701878628,-1.6690783736514363,-1.6690785307362588,0.0,0.0,0.0,-1.4493522004355368,0.6391014819458264,-1.5052492347655964,2.5139165737644324,2.9309651907189176,0.0,1.7655874980473172,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7002597452045483,2.877481872159881,1.423472384619104,0.0,0.0,0.0,1.1109053418844785,1.1276483926806977,-1.124664207456309,-1.1129253403965582,0.0,-1.0214356182549313,-1.0070509133019436,-1.1129948242180159,0.0,-1.645566039558811,0.0,0.0,-0.3387624299732044,-0.0,1.112920629888949,-1.1147461739608555,0.0,0.0,-1.669078612851087,-1.6690785379830322,-1.3877787807814457e-17,0.0,0.0,0.0,1.401938445252347,1.401563771787638,0.0,-3.469446951953614e-18,0.0,-1.669078642389559,1.119155036430854,0.0,1.0330707854088872,0.9551829370217353,0.0,0.0,-1.1127596689440544,-1.1127596689440544,-1.1146848181009261,1.2944991407780857,-0.6679873240440821,0.0,-1.112904296669796,0.0,1.401976036943072,0.0,-1.3411241109605223,1.765589511470187,0.0,0.0,0.0,0.0,0.0,0.0,-0.651751475512954,-0.9412309365623582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3104216099829449,1.3106103796584114,0.0,1.394047581786579,0.0
0.0,1.2205342844212654,-1.6329388255120842,-1.6329389340848572,0.0,0.0,0.0,-1.412752046414613,0.6391014819458264,-1.4755083857776283,2.4653367464616234,2.852631212052672,0.0,1.7235848341601205,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.742334775611814,2.809868837280748,1.397832807958015,0.0,0.0,0.0,1.188207223582674,1.2371532429601422,-1.2466128002918904,-1.2202582888728097,0.0,-1.106434376252551,-1.2426674033184606,-1.2203674453723066,0.0,-1.6109217146950587,0.0,0.0,-0.8478643109227194,-0.0,1.220039984973328,-1.2341619779996995,0.0,0.0,-1.6329388027849698,-1.632938878550044,-1.3877787807814457e-17,0.0,0.0,0.0,1.3770040920366058,1.3769518214282364,0.0,-3.469446951953614e-18,0.0,-1.6329388670087224,1.2385570460783006,0.0,1.1652108193578288,1.1652997470602522,0.0,0.0,-1.2199161373216085,-1.2199161373216085,-1.224345365193943,1.1764955727918636,-0.9908945061445341,0.0,-1.2198914646897414,0.0,1.3770237469211797,0.0,1.241021101421462,1.7235853059554018,0.0,0.0,0.0,0.0,0.0,0.0,-1.021485214908329,-1.2460760263945918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.294993216626821,1.2973859169203397,0.0,1.369639530769993,0.0
0.0,1.2992388629893719,-1.5968273892315565,-1.5968274343412519,0.0,0.0,0.0,-1.3775417716603064,0.6391014819458264,-1.4458716818336403,2.3732907578902607,2.7481859071647676,0.0,1.681704618160614,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.7262060139556956,2.715622283744308,1.3722323389464148,0.0,0.0,0.0,1.2539138230261402,1.3303803452250746,-1.3377875319263723,-1.2989306471645425,0.0,-1.1794224401852895,-1.445479829531573,-1.299036494534856,0.0,-1.5762773898313065,0.0,0.0,-1.4308046900900506,-0.0,1.2985710387962652,-1.3270417207435252,0.0,0.0,-1.5968274470704185,-1.5968273988937394,-1.3877787807814457e-17,0.0,0.0,0.0,1.3520575954670253,1.3523637985581964,0.0,-3.469446951953614e-18,0.0,-1.5968274355650955,1.3221384528315132,0.0,1.2378878380297467,1.3471316019012762,0.0,0.0,-1.2984106931848016,-1.2984106931848016,-1.3047197127665697,1.2944991407780857,-1.3030381155083044,0.0,-1.2984808041611826,0.0,1.352103834438243,0.0,0.44994821824592995,1.6817034012282561,0.0,0.0,0.0,0.0,0.0,0.0,-1.3335614573205652,-1.5003949882754337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2751567108832331,1.2709369914441961,0.0,1.3452679557464193,0.0
0.0,1.3403021213727315,-1.5607443885548715,-1.5607441538431548,0.0,0.0,0.0,-1.3441846692614898,0.6391014819458264,-1.4152827946304076,2.248005940109332,2.6219162102105154,0.0,1.6399590036852942,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.6553797127701313,2.5978457606925534,1.345566938556424,0.0,0.0,0.0,1.3022274990875122,1.3999307231052622,-1.354608027489545,-1.3397094734673476,0.0,-1.3096922758120761,-1.627724628439376,-1.339646733426875,0.0,-1.541633064967554,0.0,0.0,-0.8762068277715118,-0.0,1.3394647735942942,-1.3535785660854536,0.0,0.0,-1.5607442364210025,-1.5607441743611152,-1.3877787807814457e-17,0.0,0.0,0.0,1.3262718582210287,1.326841255575512,0.0,-3.469446951953614e-18,0.0,-1.5607442514864904,1.3579590557257473,0.0,1.2841368499118764,1.4602714226912468,0.0,0.0,-1.3394493406485457,-1.3394493406485457,-1.3418155654923973,1.2354973567849747,-1.5506002884519843,0.0,-1.339426510440421,0.0,1.3263097284035015,0.0,0.7507278131562893,1.639956027367514,0.0,0.0,0.0,0.0,0.0,0.0,-1.5811258149964216,-1.7068644304500682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.267442514205171,1.268732914321184,0.0,1.320043403655477,0.0
0.0,1.3553060042435747,-1.524692359484648,-1.5246920286971184,0.0,0.0,0.0,-1.3103642737738008,0.6391014819458264,-1.3820605256008265,2.092039126132393,2.4782064856676738,0.0,1.5985831636003474,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.545283383204452,2.4615429493952283,1.3167265511987025,0.0,0.0,0.0,1.325418063596971,1.4428447860526121,-1.354608027489545,-1.3547130038995119,0.0,-1.4057778283311246,-1.766491025322032,-1.3547426861040128,0.0,-1.5069887401038018,0.0,0.0,-0.2823085750427387,-0.0,1.3546637471153018,-1.3535785660854536,0.0,0.0,-1.5246919544145923,-1.5246920681380374,-1.3877787807814457e-17,0.0,0.0,0.0,1.2981832688456496,1.2990179665383617,0.0,-3.469446951953614e-18,0.0,-1.52469197050808,1.3579590557257473,0.0,1.3105648567016646,1.553207704054437,0.0,0.0,-1.354757407559625,-1.354757407559625,-1.3548316541681265,1.2354973567849747,-1.7873988886589824,0.0,-1.3546160466407835,0.0,1.2982276096158873,0.0,0.056153107514185285,1.598581670909072,0.0,0.0,0.0,0.0,0.0,0.0,-1.7706294764095365,-1.8691492472849773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2354836993960572,1.2356717574760046,0.0,1.2925938159907728,0.0
0.0,1.3905782902908197,-1.488672057425917,-1.48867154825413,0.0,0.0,0.0,-1.2760805851972392,0.6391014819458264,-1.3491655695666107,1.911782398511193,2.3205642251184875,0.0,1.5574026932220641,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.427122672810714,2.3135226566434404,1.2880817020884257,0.0,0.0,0.0,1.3447435340215197,1.4783598726297291,-1.3978061183686066,-1.3899135945288201,0.0,-1.4261036182853561,-1.8630807687431676,-1.3898248296494742,0.0,-1.4723444152400496,0.0,0.0,-0.4755971422309548,-0.0,1.3897672465031,-1.3933846181450882,0.0,0.0,-1.4886714515888713,-1.4886716076534816,-1.3877787807814457e-17,0.0,0.0,0.0,1.2703102240009112,1.2713503746855026,0.0,-3.469446951953614e-18,0.0,-1.4886716066378392,1.393779658619981,0.0,1.3766348736761354,1.6501846933029833,0.0,0.0,-1.3896076875486774,-1.3896076875486774,-1.3912767024601675,1.1764955727918636,-1.9811431979192538,0.0,-1.3896180213633582,0.0,1.2703397560620076,0.0,0.3298225179072207,1.5574029957108537,0.0,0.0,0.0,0.0,0.0,0.0,-1.9339251846484973,-1.9928497268008531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2211573341367994,1.2202432176149207,0.0,1.2653153849086658,0.0
0.0,1.3997912008255478,-1.4526829967611614,-1.4526825493972646,0.0,0.0,0.0,-1.24411336206504,0.6391014819458264,-1.3164491478935034,1.716184672791988,2.1522046291793027,0.0,1.5163574320497921,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.277055064358132,2.1534998626180264,1.2595120599963967,0.0,0.0,0.0,1.356338816276249,1.5005568017404274,-1.4152000399172553,-1.399146536333229,0.0,-1.4344187141781486,-1.9250440003718208,-1.3991800679282638,0.0,-1.437700090376297,0.0,0.0,-1.1653421118072753,-0.0,1.398814686546378,-1.4199214634870152,0.0,0.0,-1.4526827279438388,-1.4526826422134547,-1.3877787807814457e-17,0.0,0.0,0.0,1.2425097019638207,1.2436470601020493,0.0,-3.469446951953614e-18,0.0,-1.4526827253009214,1.4176600605494705,0.0,1.3964558787684767,1.722917435239393,0.0,0.0,-1.398727386985065,-1.398727386985065,-1.4013641711838576,1.1174937887987524,-2.0672517798127075,0.0,-1.3988638260070572,0.0,1.24253824261201,0.0,-1.6358210116521947,1.5163588513790385,0.0,0.0,0.0,0.0,0.0,0.0,-2.047224182216764,-2.0785835478235075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2123411093618714,1.2114269091228729,0.0,1.2380986824301183,0.0
0.0,1.4213757340783395,-1.4167254472778936,-1.4167250321264508,0.0,0.0,0.0,-1.2116828458439683,0.6391014819458264,-1.2839112605815044,1.509081198501065,1.9765377591110023,0.0,1.4754443416744076,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.128039331665732,1.9872383014398303,1.231038682887725,0.0,0.0,0.0,1.3679340985309785,1.5168345497549394,-1.4207431577737741,-1.4208824201640828,0.0,-1.4898526867852917,-1.976332893778731,-1.4208672112109126,0.0,-1.4030557655125449,0.0,0.0,-0.3027678959327723,-0.0,1.4208901562619154,-1.4199214634870152,0.0,0.0,-1.4167250102634197,-1.4167250964709601,-1.3877787807814457e-17,0.0,0.0,0.0,1.2147806907882255,1.2160033957385519,0.0,-3.469446951953614e-18,0.0,-1.416725229925139,1.4176600605494705,0.0,1.4096698821633709,1.7512023904368856,0.0,0.0,-1.4208752284734347,-1.4208752284734347,-1.4208883041974512,1.1174937887987524,-2.1210696434961163,0.0,-1.4206575083814905,0.0,1.214812276752909,0.0,-0.4094311487747998,1.4754431228742448,0.0,0.0,0.0,0.0,0.0,0.0,-2.137540820847695,-2.1316215696665326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1847904069402215,1.1849779836467293,0.0,1.2109605436288284,0.0
