CNH2,DNBR,DTHY,DWB,EBK,FRCL,FRZR,HLW,HTR,HUP,LSGA,LSGB,LVCR,LVPZ,LWRB,MBK,MCRT,MDBR,MGAS,MH2,NSGA,NSGB,P,PPM,PRB,PRBA,PSGA,PSGB,PWNT,PWR,QFCL,QMGA,QMGB,QMWT,QRHR,RBLK,RC131,RC87,RH,RHBR,RHFL,RHMT,RHRD,RM1,RM2,RM3,RM4,RRCA,RRCB,RRCO,SCMA,SCMB,SGLK,STRB,STSG,STTB,TAVG,TBLD,TCA,TCB,TCRT,TDBR,TF,TFPK,TFSB,THA,THB,TKLV,TPCT,TRB,TSAT,TSLP,VOID,VOL,WBK,WCFT,WCHG,WCSP,WECS,WFLB,WFWA,WFWB,WHPI,WLD,WLPI,WLR,WRCA,WRCB,WRLA,WRLB,WSPY,WSTA,WSTB,WTRA,WTRB,WUP
0.0,1.657948846326144,-1.0317450153096572,-1.0317454393406194,0.0,0.0,0.0,-1.153326497063174,-1.1908930664314732,-1.0416892188456601,-1.4625930231000432,-1.3214001728778926,0.0,1.08361630571364,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,-0.1455299549669095,-1.2806824700500319,1.0841557349466147,0.0,0.0,0.0,-1.1632089879522216,-1.2537051974493976,-1.6581797937781144,-1.6572056665558768,0.0,1.42621555544078,1.3834406077905066,-1.6572039384499995,0.0,-1.196440188304158,0.0,0.0,0.014157706031955604,-0.0,1.6570344914684096,-1.66004360008264,0.0,0.0,-1.031741497717709,-1.031745442715156,-1.3877787807814457e-17,0.0,0.0,0.0,1.0666788550222226,1.0640561740954027,0.0,-3.469446951953614e-18,0.0,-1.0317454461795212,1.659835243083614,0.0,-0.8539102471877648,-1.1495838493161445,0.0,0.0,-1.6570421790276517,-1.6570421790276517,-1.6580766677758445,1.5533448089167952,1.444751629299183,0.0,-1.6568571080170582,0.0,1.0708956392518703,0.0,0.7476253437395856,1.0836154004200145,0.0,0.0,-1.4131696808352276,0.0,-1.4131696808352276,0.0,1.1856726394817914,1.2935384000725174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4578047964615117,-1.4578412711390332,0.0,-1.454206175185629,0.0
0.0,1.657948846326144,-1.0317450153096572,-1.0317454393406194,0.0,0.0,0.0,-1.153326497063174,-1.1908930664314732,-1.0416892188456601,-1.4625930231000432,-1.3214001728778926,0.0,1.08361630571364,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,-0.1455299549669095,-1.2806824700500319,1.0841557349466147,0.0,0.0,0.0,-1.1632089879522216,-1.2537051974493976,-1.6581797937781144,-1.6572056665558768,0.0,1.42621555544078,1.3834406077905066,-1.6572039384499995,0.0,-1.196440188304158,0.0,0.0,0.014157706031955604,-0.0,1.6570344914684096,-1.66004360008264,0.0,0.0,-1.031741497717709,-1.031745442715156,-1.3877787807814457e-17,0.0,0.0,0.0,1.0666788550222226,1.0640561740954027,0.0,-3.469446951953614e-18,0.0,-1.0317454461795212,1.659835243083614,0.0,-0.8539102471877648,-1.1495838493161445,0.0,0.0,-1.6570421790276517,-1.6570421790276517,-1.6580766677758445,1.5533448089167952,1.444751629299183,0.0,-1.6568571080170582,0.0,1.0708956392518703,0.0,0.7476253437395856,1.0836154004200145,0.0,0.0,-1.4131696808352276,0.0,-1.4131696808352276,0.0,1.1856726394817914,1.2935384000725174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4578047964615117,-1.4578412711390332,0.0,-1.454206175185629,0.0
0.0,1.657948846326144,-1.0317450153096572,-1.0317454393406194,0.0,0.0,0.0,-1.153326497063174,-1.1908930664314732,-1.0416892188456601,-1.4625930231000432,-1.3214001728778926,0.0,1.08361630571364,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,-0.1455299549669095,-1.2806824700500319,1.0841557349466147,0.0,0.0,0.0,-1.1632089879522216,-1.2537051974493976,-1.6581797937781144,-1.6572056665558768,0.0,1.42621555544078,1.3834406077905066,-1.6572039384499995,0.0,-1.196440188304158,0.0,0.0,0.014157706031955604,-0.0,1.6570344914684096,-1.66004360008264,0.0,0.0,-1.031741497717709,-1.031745442715156,-1.3877787807814457e-17,0.0,0.0,0.0,1.0666788550222226,1.0640561740954027,0.0,-3.469446951953614e-18,0.0,-1.0317454461795212,1.659835243083614,0.0,-0.8539102471877648,-1.1495838493161445,0.0,0.0,-1.6570421790276517,-1.6570421790276517,-1.6580766677758445,1.5533448089167952,1.444751629299183,0.0,-1.6568571080170582,0.0,1.0708956392518703,0.0,0.7476253437395856,1.0836154004200145,0.0,0.0,-1.4131696808352276,0.0,-1.4131696808352276,0.0,1.1856726394817914,1.2935384000725174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4578047964615117,-1.4578412711390332,0.0,-1.454206175185629,0.0
0.0,1.657948846326144,-1.0317450153096572,-1.0317454393406194,0.0,0.0,0.0,-1.153326497063174,-1.1908930664314732,-1.0416892188456601,-1.4625930231000432,-1.3214001728778926,0.0,1.08361630571364,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,-0.1455299549669095,-1.2806824700500319,1.0841557349466147,0.0,0.0,0.0,-1.1632089879522216,-1.2537051974493976,-1.6581797937781144,-1.6572056665558768,0.0,1.42621555544078,1.3834406077905066,-1.6572039384499995,0.0,-1.196440188304158,0.0,0.0,0.014157706031955604,-0.0,1.6570344914684096,-1.66004360008264,0.0,0.0,-1.031741497717709,-1.031745442715156,-1.3877787807814457e-17,0.0,0.0,0.0,1.0666788550222226,1.0640561740954027,0.0,-3.469446951953614e-18,0.0,-1.0317454461795212,1.659835243083614,0.0,-0.8539102471877648,-1.1495838493161445,0.0,0.0,-1.6570421790276517,-1.6570421790276517,-1.6580766677758445,1.5533448089167952,1.444751629299183,0.0,-1.6568571080170582,0.0,1.0708956392518703,0.0,0.7476253437395856,1.0836154004200145,0.0,0.0,-1.4131696808352276,0.0,-1.4131696808352276,0.0,1.1856726394817914,1.2935384000725174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4578047964615117,-1.4578412711390332,0.0,-1.454206175185629,0.0
0.0,1.657948846326144,-1.0317450153096572,-1.0317454393406194,0.0,0.0,0.0,-1.153326497063174,-1.1908930664314732,-1.0416892188456601,-1.4625930231000432,-1.3214001728778926,0.0,1.08361630571364,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,-0.1455299549669095,-1.2806824700500319,1.0841557349466147,0.0,0.0,0.0,-1.1632089879522216,-1.2537051974493976,-1.6581797937781144,-1.6572056665558768,0.0,1.42621555544078,1.3834406077905066,-1.6572039384499995,0.0,-1.196440188304158,0.0,0.0,0.014157706031955604,-0.0,1.6570344914684096,-1.66004360008264,0.0,0.0,-1.031741497717709,-1.031745442715156,-1.3877787807814457e-17,0.0,0.0,0.0,1.0666788550222226,1.0640561740954027,0.0,-3.469446951953614e-18,0.0,-1.0317454461795212,1.659835243083614,0.0,-0.8539102471877648,-1.1495838493161445,0.0,0.0,-1.6570421790276517,-1.6570421790276517,-1.6580766677758445,1.5533448089167952,1.444751629299183,0.0,-1.6568571080170582,0.0,1.0708956392518703,0.0,0.7476253437395856,1.0836154004200145,0.0,0.0,-1.4131696808352276,0.0,-1.4131696808352276,0.0,1.1856726394817914,1.2935384000725174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4578047964615117,-1.4578412711390332,0.0,-1.454206175185629,0.0
0.0,1.657948846326144,-1.0317450153096572,-1.0317454393406194,0.0,0.0,0.0,-1.153326497063174,-1.1908930664314732,-1.0416892188456601,-1.4625930231000432,-1.3214001728778926,0.0,1.08361630571364,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,-0.1455299549669095,-1.2806824700500319,1.0841557349466147,0.0,0.0,0.0,-1.1632089879522216,-1.2537051974493976,-1.6581797937781144,-1.6572056665558768,0.0,1.42621555544078,1.3834406077905066,-1.6572039384499995,0.0,-1.196440188304158,0.0,0.0,0.014157706031955604,-0.0,1.6570344914684096,-1.66004360008264,0.0,0.0,-1.031741497717709,-1.031745442715156,-1.3877787807814457e-17,0.0,0.0,0.0,1.0666788550222226,1.0640561740954027,0.0,-3.469446951953614e-18,0.0,-1.0317454461795212,1.659835243083614,0.0,-0.8539102471877648,-1.1495838493161445,0.0,0.0,-1.6570421790276517,-1.6570421790276517,-1.6580766677758445,1.5533448089167952,1.444751629299183,0.0,-1.6568571080170582,0.0,1.0708956392518703,0.0,0.7476253437395856,1.0836154004200145,0.0,0.0,-1.4131696808352276,0.0,-1.4131696808352276,0.0,1.1856726394817914,1.2935384000725174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4578047964615117,-1.4578412711390332,0.0,-1.454206175185629,0.0
0.0,1.657948846326144,-1.0317450153096572,-1.0317454393406194,0.0,0.0,0.0,-1.153326497063174,-1.1908930664314732,-1.0416892188456601,-1.4625930231000432,-1.3214001728778926,0.0,1.08361630571364,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,-0.1455299549669095,-1.2806824700500319,1.0841557349466147,0.0,0.0,0.0,-1.1632089879522216,-1.2537051974493976,-1.6581797937781144,-1.6572056665558768,0.0,1.42621555544078,1.3834406077905066,-1.6572039384499995,0.0,-1.196440188304158,0.0,0.0,0.014157706031955604,-0.0,1.6570344914684096,-1.66004360008264,0.0,0.0,-1.031741497717709,-1.031745442715156,-1.3877787807814457e-17,0.0,0.0,0.0,1.0666788550222226,1.0640561740954027,0.0,-3.469446951953614e-18,0.0,-1.0317454461795212,1.659835243083614,0.0,-0.8539102471877648,-1.1495838493161445,0.0,0.0,-1.6570421790276517,-1.6570421790276517,-1.6580766677758445,1.5533448089167952,1.444751629299183,0.0,-1.6568571080170582,0.0,1.0708956392518703,0.0,0.7476253437395856,1.0836154004200145,0.0,0.0,-1.4131696808352276,0.0,-1.4131696808352276,0.0,1.1856726394817914,1.2935384000725174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4578047964615117,-1.4578412711390332,0.0,-1.454206175185629,0.0
0.0,1.657948846326144,-1.0317450153096572,-1.0317454393406194,0.0,0.0,0.0,-1.153326497063174,-1.1908930664314732,-1.0416892188456601,-1.4625930231000432,-1.3214001728778926,0.0,1.08361630571364,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,-0.1455299549669095,-1.2806824700500319,1.0841557349466147,0.0,0.0,0.0,-1.1632089879522216,-1.2537051974493976,-1.6581797937781144,-1.6572056665558768,0.0,1.42621555544078,1.3834406077905066,-1.6572039384499995,0.0,-1.196440188304158,0.0,0.0,0.014157706031955604,-0.0,1.6570344914684096,-1.66004360008264,0.0,0.0,-1.031741497717709,-1.031745442715156,-1.3877787807814457e-17,0.0,0.0,0.0,1.0666788550222226,1.0640561740954027,0.0,-3.469446951953614e-18,0.0,-1.0317454461795212,1.659835243083614,0.0,-0.8539102471877648,-1.1495838493161445,0.0,0.0,-1.6570421790276517,-1.6570421790276517,-1.6580766677758445,1.5533448089167952,1.444751629299183,0.0,-1.6568571080170582,0.0,1.0708956392518703,0.0,0.7476253437395856,1.0836154004200145,0.0,0.0,-1.4131696808352276,0.0,-1.4131696808352276,0.0,1.1856726394817914,1.2935384000725174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4578047964615117,-1.4578412711390332,0.0,-1.454206175185629,0.0
0.0,1.657948846326144,-1.0317450153096572,-1.0317454393406194,0.0,0.0,0.0,-1.153326497063174,-1.1908930664314732,-1.0416892188456601,-1.4625930231000432,-1.3214001728778926,0.0,1.08361630571364,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,-0.1455299549669095,-1.2806824700500319,1.0841557349466147,0.0,0.0,0.0,-1.1632089879522216,-1.2537051974493976,-1.6581797937781144,-1.6572056665558768,0.0,1.42621555544078,1.3834406077905066,-1.6572039384499995,0.0,-1.196440188304158,0.0,0.0,0.014157706031955604,-0.0,1.6570344914684096,-1.66004360008264,0.0,0.0,-1.031741497717709,-1.031745442715156,-1.3877787807814457e-17,0.0,0.0,0.0,1.0666788550222226,1.0640561740954027,0.0,-3.469446951953614e-18,0.0,-1.0317454461795212,1.659835243083614,0.0,-0.8539102471877648,-1.1495838493161445,0.0,0.0,-1.6570421790276517,-1.6570421790276517,-1.6580766677758445,1.5533448089167952,1.444751629299183,0.0,-1.6568571080170582,0.0,1.0708956392518703,0.0,0.7476253437395856,1.0836154004200145,0.0,0.0,-1.4131696808352276,0.0,-1.4131696808352276,0.0,1.1856726394817914,1.2935384000725174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4578047964615117,-1.4578412711390332,0.0,-1.454206175185629,0.0
0.0,1.657948846326144,-1.0317450153096572,-1.0317454393406194,0.0,0.0,0.0,-1.153326497063174,-1.1908930664314732,-1.0416892188456601,-1.4625930231000432,-1.3214001728778926,0.0,1.08361630571364,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,-0.1455299549669095,-1.2806824700500319,1.0841557349466147,0.0,0.0,0.0,-1.1632089879522216,-1.2537051974493976,-1.6581797937781144,-1.6572056665558768,0.0,1.42621555544078,1.3834406077905066,-1.6572039384499995,0.0,-1.196440188304158,0.0,0.0,0.014157706031955604,-0.0,1.6570344914684096,-1.66004360008264,0.0,0.0,-1.031741497717709,-1.031745442715156,-1.3877787807814457e-17,0.0,0.0,0.0,1.0666788550222226,1.0640561740954027,0.0,-3.469446951953614e-18,0.0,-1.0317454461795212,1.659835243083614,0.0,-0.8539102471877648,-1.1495838493161445,0.0,0.0,-1.6570421790276517,-1.6570421790276517,-1.6580766677758445,1.5533448089167952,1.444751629299183,0.0,-1.6568571080170582,0.0,1.0708956392518703,0.0,0.7476253437395856,1.0836154004200145,0.0,0.0,-1.4131696808352276,0.0,-1.4131696808352276,0.0,1.1856726394817914,1.2935384000725174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4578047964615117,-1.4578412711390332,0.0,-1.454206175185629,0.0
